hcode,hydrocode,varname,propval,proptext,propname,propcode,entity_type
,10301821,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301835,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301865,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10301883,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301891,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301899,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10301901,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10301905,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10301911,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301925,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301961,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10301981,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,10301987,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,10302001,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302013,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302021,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302025,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302065,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302067,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302069,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302095,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302097,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302115,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302125,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302131,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10302137,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302141,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302151,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302161,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302167,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302197,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,10302205,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302209,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302221,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10302227,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10302229,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302239,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302243,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302247,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302257,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302259,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302265,aqbio_nt_total_icthy,14,,aqbio_nt_total_icthy,,dh_feature
,10302267,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302269,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302275,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302283,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302289,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302293,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302297,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302299,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302311,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302313,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302321,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302323,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302327,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302339,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,10302343,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,10302355,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302357,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302365,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302375,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302377,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302385,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302391,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302395,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302405,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302407,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302433,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302435,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302441,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302445,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302447,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302449,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302453,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10302479,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302481,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,10302483,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302489,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302501,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302507,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302509,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302511,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,10302513,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10302519,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,10302525,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302529,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10302537,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302543,aqbio_nt_total_icthy,13,,aqbio_nt_total_icthy,,dh_feature
,10302547,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302553,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302555,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302567,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302575,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10302585,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302587,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302591,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302595,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302607,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302609,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302615,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302621,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302631,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302633,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302643,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,10302653,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302655,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302661,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302665,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302667,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302669,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10302675,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302687,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302693,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302703,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302707,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302709,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302711,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302723,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302729,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302735,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302745,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302747,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302753,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10302761,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302765,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10302771,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10302791,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10302847,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,10303037,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303041,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303051,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303055,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10303071,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303099,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303131,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303211,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,10303213,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303215,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,10303217,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303219,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303225,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303231,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303275,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303277,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303279,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303299,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303301,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303305,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303311,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303329,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303351,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303363,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303381,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303387,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303397,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303403,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303417,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10303425,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303431,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303435,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10303441,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303449,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303457,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303463,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303467,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10303469,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303471,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303477,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10303483,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303485,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303501,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10303509,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10303569,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10357364,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10357428,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10357468,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10357500,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10357506,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10357746,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358074,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358086,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10358088,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358094,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10358468,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358474,aqbio_nt_total_icthy,38,,aqbio_nt_total_icthy,,dh_feature
,10358518,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358520,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10358532,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10358534,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358538,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10358544,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10358632,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358636,aqbio_nt_total_icthy,19,,aqbio_nt_total_icthy,,dh_feature
,10358638,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10358648,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10359766,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449052,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449054,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449334,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449358,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10449364,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449366,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449368,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,10449370,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449372,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449378,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449380,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,10449382,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449384,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449386,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10449392,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10449396,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10449400,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449416,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449728,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449730,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449802,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449822,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449828,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10449854,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449858,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449888,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449890,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449908,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449910,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449940,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449944,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449958,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449960,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449962,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10449968,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449972,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10449974,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449976,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449982,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449988,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449990,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10449992,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450002,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450008,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450010,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450012,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450016,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450024,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450026,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450034,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10450038,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450040,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450048,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450050,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450060,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450070,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450072,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450074,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450078,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450080,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450082,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450106,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450114,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450134,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450136,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450208,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450226,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450228,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450234,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450238,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450240,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450304,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450306,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450342,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450412,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450444,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450460,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450484,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450486,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450492,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450500,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450502,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450504,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10450520,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450536,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450546,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450552,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450560,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450572,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450576,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450602,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450606,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450608,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450630,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450640,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450660,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450664,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450682,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,10450688,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450700,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450702,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450708,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450710,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450728,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450764,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450768,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450772,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450790,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450814,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450818,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450828,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450892,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450900,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450950,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450956,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450958,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450966,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10450978,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450980,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450982,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10450988,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10450990,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10450996,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10451000,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10451002,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10451008,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10451010,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10451012,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
